"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Romania","ROU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38626023219.9388","40690266064.6925","36896438485.8106","34476473290.5809","33762553541.4463","35541112633.227","38628603589.3205","41229299962.4679","43312131998.8897","46660556226.1318","48741861105.1644","54034619991.811","57618489759.9825","68674056045.5405","65771825078.9326","62878599074.8607","61663034453.6855","54077064435.1098","56172798318.4401","58399657094.8399","61664403629.2757","65748549093.8977","68830773990.0285","71140204586.6426","72629446344.076",
"Russian Federation","RUS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","586667465429.219","543892687911.501","426433518022.016","369940066081.287","296466208531.636","282972032762.646","267202331885.418","269552677153.863","255914727535.069","280183028503.558","314200996630.791","332332853983.187","344834959821.009","376045034428.987","412556386914.251","429419720949.953","448685991134.676","470255427951.875","478960535881.228","429098927871.917","457468961199.161","486714419284.611","504248580308.783","506282494015.398","506747541165.774","502775872599.709","511235383362.704","520474188606.408","531715433902.432","536778428179.466",
"Rwanda","RWA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","201136383.251803","205617810.881305","209450132.983808","214150194.92842","218972199.632331","225036719.907947","231256004.013759","237681947.637149","246217541.038205","252264772.714495","259300627.671621","267761299.189156","289536135.666306","303982560.529463","321031674.924703","410777522.388158","379242198.495522","416814989.580034","490746411.370461","474501893.029004","497063189.203588","519436370.98377","502959139.248801","482264394.142637","495589186.538858","506404604.791931","390659474.140155","446257740.229839","389295106.479244","134903698.122343","200193388.568226","234329570.390268","276024046.242359","304324242.843921","405140025.022236","411565372.823025","464515378.979762","497806391.005208","520992901.079133","601747957.309003","657463433.1592","734585597.742504","800884906.49016","921797101.405397","933982130.974813","1012433057.48332","1192784859.83409","1292068048.98231","1412878723.4023","1448802842.95651","1578462506.36774","1684037396.0825","1708998587.219","1857074582.49685","2162933988.50998",
"South Asia","SAS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","35882087239.6275","38276800709.8308","41373060803.6314","45124585333.1479","48919097775.0517","51334417921.2128","53061988838.5669","54345309313.5776","57514792989.415","61852512097.0823","62737538843.2139","63555006999.2392","64071135903.0773","66067745800.911","67770480006.6539","71706808686.9349","77282384601.8281","82453556338.3769","88202867948.0061","87398987502.0547","92174314919.3685","99593745230.9168","102273880731.966","109384626223.456","114314689036.401","119934261264.859","127551841361.371","135093664194.625","147343803811.175","158532460281.882","170306195121.426","172479447086.452","178995314675.258","188712244139.835","204949458126.899","225731924161.527","239115582802.332","249105422529.373","260323866214.505","275279799439.396","290533482858.431","298963986100.398","318517253190.723","340734141026.056","374838294759.154","409349983472.933","459309111059.848","496288520613.218","518590161136.494","557921039317.176","600202710466.324","624932731249.185","648121067669.846","673582616824.232","719637703985.223","784985891510.439","845086428266.608","899397896444.399","946258631824.443","968746236440.468",
"Saudi Arabia","SAU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","60728905091.2573","63776440588.6491","104266001442.668","128427645122.426","160819520563.484","202168005437.215","229952668189.317","195717817423.762","239072038420.708","254806544327.62","234230473729.013","267576641364.63","281010758946.73","281158256690.157","199468629947.142","149662720597.851","137993579579.777","114344708872.491","154154440658.412","138226354518.904","164563558689.813","162113957586.189","198919520293.461","241509172246.26","248597776054.483","242330865175.865","244617958692.61","246407164189.016","253276809488.051","251586549883.552","259141464477.392","241935344941.639","258887891799.375","251369681294.898","237081879543.574","274102957973.9","295348897286.832","309611163671.642","311012975309.228","307252301736.589","323253832885.066","300756527039.591","308389463973.333","345266154313.494","362303340259.487","363109169585.045","374456424426.268","393343790870.888","402577017572.847","392927017377.908","403572136146.69","393098965033.02",
"Sudan","SDN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","872305904.10681","1086257522.52613","1052990038.52333","1048686098.82012","1006182455.72467","983675567.155303","956864365.795025","895978691.737594","922610437.914338","1045726767.18646","1217354570.78156","1377325062.65711","1356162968.70115","1267390108.35764","1304602994.78429","1422070216.65208","1563927487.25325","1750440184.25762","1976651464.4876","1859007958.68171","1867398887.59079","1729206270.91948","2032476576.98691","2056621693.64546","2029051631.90408","2025455439.56711","2391400748.29952","2364858170.08299","2556649498.40593","2430101508.47239","2575657570.52793","3066780891.16074","3285251161.25443","3573992872.66576","3990497534.10455","5956016061.63446","6528977848.08115","7637921714.36018","8448557154.43333","8959364582.09992","9210531512.01594","8565026366.70456","10714895734.5632","10489434360.6095","11255292374.6017","13893543428.1322","13419871284.6507","12045584088.5881","13150763126.8899","14408031365.9559","15087442721.4119","15917245728.5986","16639711404.5948","16356836310.7167","16242338456.5416",
"Senegal","SEN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","577650169.452871","614021292.433394","657987949.18941","646638770.937422","695223261.800738","719276977.920727","734107431.16743","767138895.017995","796125689.770673","814326700.37453","884434297.173543","906679976.875286","924880987.479146","906679976.875288","1010493148.92897","1036109386.32449","1148011896.23732","1206659597.48341","1098127644.92773","1219749499.40901","1170038021.76084","1215003415.1099","1278671682.3655","1264932887.38229","1324724198.78292","1329932023.9803","1382025210.81389","1517428400.43944","1552937185.41149","1541044896.78558","1582564980.67929","1634327748.23922","1746425178.90944","1737766595.488","1761726079.21877","1856396924.44745","1943214286.50964","2018252554.47958","2166394181.57711","2203208916.24241","2297767076.87609","2412719288.39576","2551228300.31049","2658377639.97709","2818101007.73228","2887549845.94567","2902519321.21702","3305416928.10516","3255027245.4456","3406831427.39007","3499229255.0662","3767006014.4771","3908537850.56245","4191690822.09842","4423678594.87286","4856749046.82119","5030088409.86458","5387080653.80999","5771784139.53043","6130436853.23836",
"Singapore","SGP","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","1047220590.28116","1178115629.61033","1292215083.28421","1506532306.3256","1625446112.82577","1816552851.85077","1990187440.51626","2281292179.55535","2718066518.65705","3227868588.1549","3920383213.14009","4578198437.3673","5378006144.5645","5851688698.81378","6095895648.56986","6260698947.93585","6962012036.8789","7400284571.29469","7907036089.63882","8848825529.73502","9729331905.18347","10784168353.4778","11387346839.3164","12590995021.7396","13836035368.4281","12466274397.1435","12266664980.6946","13467642321.151","15219469519.8134","16450989273.7424","17950688382.1748","19277874377.9346","20235338103.1215","22124065409.6222","25284727537.8909","27679375201.1017","29492058760.6076","31426216744.4321","31523049697.4895","33667450610.0453","37410021721.283","34269731535.8015","35710539540.5678","36183091485.9046","39937603361.1428","43121490225.6936","47894970836.0691","51450865531.2237","51370859208.0494","51547311248.9476","63877154382.1049","68192002388.3781","69593906275.082","70881884845.4618","73514140137.1515","71488675036.663","73365421402.8892","78335184798.9054","82123223566.3211","81565482349.9286",
"Solomon Islands","SLB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","74111533.7970202","81679191.8758394","80780720.7649924","77080565.6262608","74637899.9562267","80768669.4106442","89060879.1896063","90330425.118467","87650723.1586369","86762842.4653734","87674825.8318762","86995862.4643845","81431562.6155525","72882232.6817905","66546569.8511086","68000920.1499577","72050602.7520269","66670355.3710153","64572293.4212945","63223614.8418707","66785084.0970524","60362805.7248586","66338608.3409902","65111754.293955","67173111.4972128","73440942.4414225","143492121.206637","151129343.284199","182790133.146014","171809090.153551","171354590.219239","143126898.078061","151056298.644301","139742496.784023","131212507.003675","111896259.901801","117577509.04524","104879713.349887","137688520.958184","172878767.749959","192485436.23102","193758167.975679","205251558.757784","209717295.712997","187822593.792022","178593335.456282","200605769.279836","221006144.781844","502669890.968337","992662072.304663","1127009462.47421","281237976.566634","362192680.139533","308185573.172431","300614075.059814","323467915.597826",
"El Salvador","SLV","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","2237484091.38156","2528895409.23963","2683555457.13475","2742184836.52002","2805017289.35451","2907443999.58417","3039809564.47817","3263697875.45533","3382571384.77009","3517068809.25584","3570490294.07487","3849810195.04966","4276389281.08271","4444541616.02932","4031972620.51215","3207109155.58808","2760946589.76115","2590266114.6993","2605494443.76365","2571230529.76468","2570651849.09373","2611250696.13368","2721200023.61338","2831057919.54707","2908418497.83405","2970715092.36724","2614421376.98751","2729429431.85157","3000693667.61378","3221969305.00568","3373059858.80803","3481536880.1969","3667029901.33434","3914006199.78796","3955236846.64294","3951623953.29042","4117438685.07384","4243578770.0568","4322788583.33964","4206497927.50019","4266265596.9042","4468321376.13934","4573251183.51534","4832288556.94055","4539845647.33964","4662880000","4955550315.48656","5054104636.4256","5096213567.89095","5188464790.91253","5270299129.42068","5340154050.73836","5456470042.55964","5615415810.07195","5838381278.00076",
"San Marino","SMR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6440707662.29886","7069709383.61755","7802081948.40675","8262545285.83554","7093503628.10083","7883108458.91239","8118552475.9114","8974603651.09023","9309584672.76225","10053452321.3286","10498217504.0569","10743027409.125","11413882299.4911","11818453927.9535","10661939145.5113","10574827380.8069","11130917979.2491","11204803000.102","11540224012.6696","10752069093.3764","11380175394.6269","11850807410.5308","12237888757.6334","12577849910.1729","13249661973.7152",
"Sub-Saharan Africa (excluding high income)","SSA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","252835043590.535","241574131986.715","225115118943.502","234877992987.37","237060993842.713","233357029447.018","236263817869.981","244915521476.178","247858747684.266","259457546143.179","251402172831.941","253070815356.699","246156995186.732","243971683831.486","244379883361.126","253305034227.05","259765246518.631","261283597672.597","258691785522.397","271648473277.57","279853501274.285","288234147612.493","303297676690.805","316956682688.443","335315249195.627","345790930164.088","362463456514.169","368690515953.296","366806488925.924","386750874319.854","404366131325.629","412204323944.299","425265003530.876","442928521193.067","449095353529.085","445544647722.136","458533643078.357","467749183781.253","478130407848.589",
"South Sudan","SSD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7879592834.82511","8837295656.62886","8928247299.23207","8637892012.10953","4136200971.29059","2033146467.85382","4416227300.32561","2791859514.79195","","","","",
"Sub-Saharan Africa","SSF","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","253102080833.642","241877377186.668","225446223637.439","235262205580.766","237546461714.147","233986985730.208","237006499274.939","245742314448.199","248754033058.202","260440624433.874","252470582873.652","254227103645.939","247395503296.557","245283113024.324","245777435786.11","254806689210.074","261363576408.43","263017528245.433","260486823423.399","273591544032.094","281881101940.449","290206565622.472","305314651247.275","318985979121.312","337280599783.304","347849866082.001","364631463455.931","370959112758.731","369128160867.484","389134636029.25","406770315574.099","414620232397.5","427687772392.617","445343432632.916","451503314279.401","447963220529.594","461012675928.736","470310472323.841","480760244858.052",
"Small states","SST","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23522584.2040579","21459966.2811515","22933787.342247","24265904.5836217","25201610.6643522","26817850.4498232","27587053.1542175","29209268.9873364","32001783.74027","33624166.1531143","35112798.9281246","35819006.7330388","38902633.4377126","40217093.2281973","42049338.3317291","44627888.3682378","46674472.9925767","47219313.6293537","",
"Suriname","SUR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","1132500676.42641","1265518464.12625","1396155290.01461","1377613909.69322","1287638837.16384","929663810.587849","967064078.829887","824586866.479261","733757643.605736","758691155.767093","796091424.009136","861987134.721299","708824131.444374","853082308.949386","874453890.80198","879796786.26513","891890223.452193","883827948.499002","787080502.458797","808244004.752989","802197310.754923","851578799.818934","832430878.479867","893905804.407317","836461991.522808","936232760.128393","1050112546.55254","1037011319.21154","1088408389.23067","1242599599.28808","1369580564.18592","1403957737.49511","1460155140.84072","1578414024.40279","1435721487.2122","1536388140.16173","1623860620.15185","1450381679.38931","1531990082.50859","1484100121.39668","1493384909.77552","1465041871.56643","1771439888.06815","1771928561.14072","1635100100.82097",
"Slovak Republic","SVK","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9620821154.90812","11590547753.2625","11617988585.2275","12829017967.8182","12150868647.9535","12841289730.7427","13641255450.4975","14973488341.3","16810727259.8818","19466460728.0051","20712450009.1064","24278337370.2127","26929788954.2009","28488747192.0736","24727507573.1535","27657823477.881","29139978030.8355","29705310707.9332","27925428699.9008","31859443875.8993","33900994414.2847","33541699204.2397","34590104744.6435","36632581585.2247","36987771813.96",
"Slovenia","SVN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7731552361.1054","8188088984.15655","8735083652.20072","8873537292.74904","9341470877.42322","9909861398.07","10218324457.6805","10642034221.8131","11204309302.511","11720002525.9239","12132334176.7063","13179728343.9169","14510521608.6229","14893668947.0292","12793697337.5564","12765663123.2332","12782254668.8715","12358286094.3915","12113085731.3972","12711813018.5072","12827591833.3339","13256192842.0895","14291541078.0803","14903578190.9107","15362803166.688",
"Sweden","SWE","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","59850480756.8202","57895136499.4275","58184278681.4109","60317427066.0203","65862167945.6732","67755387085.3553","68866069077.0543","70478816607.9262","71976436962.6032","72456089389.3432","71233358698.2337","69279753661.9659","66305699476.8023","64000786729.4883","69885617440.5479","76699509906.5254","78554284053.4068","82323219128.7859","87332964357.1559","92968396349.7572","99646768437.7295","100686101526.842","104203319094.025","106185369033.177","112860134114.891","115599526546.717","122204341471.342","128846257031.772","122664621234.282","104592360483.355","117769011989.67","122934373773.772","119245179301.04","115005014622.293","115533698682.496","121612534801.612","121070582111.244","126339130038.675","127653497355.013","129442314816.021",
"Eswatini","SWZ","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","146456130.302264","164603413.078665","176075138.790854","179397885.907556","170692599.902175","173383869.346515","223811314.483229","268314984.29313","264766713.203571","263613249.853151","291988527.386189","297294485.169024","289220202.159729","285712713.67354","278986920.036797","373411436.727966","580173065.024632","703579231.820388","761955843.211343","907177037.254612","913591482.810725","960309754.785805","972168724.040958","1012123188.72087","1057110817.36494","1074759953.7607","1141866745.29062","1171697789.03456","1179248556.85335","1202147283.22418","1208674240.24313","1289713439.74311","1317749785.22971","1332980564.66886","1369645852.39313","1531653208.17713","1648536927.37855","1583335605.08914","1532761564.09589","1673666434.4643","1697350631.40266","1789886635.34473","1867342991.49973","1890144079.59769","1866976185.40753","1912817044.65752","1948033383.04964","1944753211.75779","",
"Sint Maarten (Dutch part)","SXM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","21923315.0517398","27923059.7619391","28195767.8612468","28832106.944532","25574672.7348986","25574672.7348986","28923014.6905264","35437883.1097932","34816697.8406196","31907740.8008521","34892451.7725024","37543854.5270739","41967920.4818472","49300928.3377126","46982848.9388954","52967439.834983","54482533.6113133","66815346.3874662","78875435.9256358","95586853.2142271","110131683.829091","102313829.615031","115380565.37633","114445918.693575","120883322.510635","106941707.557201","110509620.861356","128644255.305055","137911259.225246","147032084.095425","142448365.669501","131491643.351824","135969406.188369","156702624.548043","149882696.680061","123087029.216531","123012213.882526","131960851.458293","130021541.71889","127134611.451882","146439927.587303","151726402.493328",
"Syrian Arab Republic","SYR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81977290","","","","","","","","","",
"Chad","TCD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933956396.592196","1025059767.21387","1158784112.37464","1276765206.67275","1387668718.31765","1505521267.30015","1820295201.01559","1967739126.49905","1883126437.34676","1772021977.5433","1741708226.56252","1752159083.14548","1767929022.46415",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","64798676548.0925","53959760475.936","52844692481.2133","55834470223.3821","62105300959.6972","69914586239.3562","78743981715.1695","76244392230.1379","78166017353.6086","93734202033.0243","113213347691.267","125349128855.668","136322407085.662","149873982952.3","157262299843.352","172072084582.266","183303465594.338","205479851843.362","226558562533.132","246817012760.545","272055665178.344","284558461501.636","293608463068.453","315018267541.824","344118239798.523","365895664680.667","395379491881.058","434674173988.949","484992480442.582","514335870698.837","546751074815.143","608160546414.088","691473136959.897","770041040174.085","883524563066.508","996142658198.488","1107527768044.44","1194914864756.5","1212146894676.67","1293637048569.85","1403400565821.91","1492909780068.81","1619116728975.53","1791392283810.64","1962667170724.34","2161402023576.46","2403656346483.09","2703329194519.54","2926175889498.9","3165239596679.56","3523452276998.81","3849281785863.51","4154557962224.7","4457704366031.16","4756379084443.05","5026633803467.08","5317490389414.17","5617100172904.27","5932352187954.57","6246992908265.12",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1123570677070.48","1051851636475.43","861109712074.744","762499572541.985","620177094325.417","599020430052.384","591679320767.231","606242987573.301","604185555992.314","625151949761.13","676423491972.112","693948034817.964","723444267243.047","781234311315.928","859700676011.908","911395386632.925","986616205713.403","1055190421188.74","1087172359978.13","1009747270391.69","1077111532888.87","1161612631082.03","1184698092393.61","1215567473954.35","1240713257043.06","1258143828685.32","1288960832333.65","1343744567659.79","1379050976683.38","1396090348793.05",
"Togo","TGO","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","66665328.5977157","80674690.3837936","94684423.5935239","95167399.3753268","101930326.549504","95167399.3753268","97582675.0562132","114007726.106304","125601727.892547","136229364.400721","139611089.678625","151554355.519841","174349334.554068","174881818.166765","174266793.396264","201928733.029204","170609171.13578","175554368.685814","164015580.049933","148767905.991306","170197072.784662","167312367.252899","170609171.135781","194692265.783782","207761054.433535","198530972.178664","212591386.329635","196243821.109271","138591511.526793","175087445.419239","211421849.949628","222468176.396709","227576970.961756","206873913.636645","212643307.888917","221709506.286746","224038151.734866","241858924.480188","250222279.13519","240846705.848993","253053253.796414","273044950.376925","257518185.197378","272049783.217217","488449289.834381","513699531.300179","531831212.698159","341699208.240934","359637869.251201","449778545.160851","456953145.807959","530915175.193649","507341908.497589","515722004.009884","550823115.215196",
"Thailand","THA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","3230091265.43132","3588251715.20657","4069630561.76015","4404080138.50411","4881261465.14683","5650284164.85585","6512865629.77805","7426225168.40014","7937949349.58234","8688862391.42111","9722522459.03052","10605785619.879","11614889357.3744","12981716792.9266","13544133233.6779","14290509725.321","16601948669.728","19145950509.752","21184253385.1269","22595307712.2714","23399718712.5823","25052215295.485","26340445489.2711","29110467528.3422","31493451213.4626","31941413059.9838","34502918718.049","39377817633.4855","45831119291.5571","53843110653.507","62489657983.5117","70071871074.6583","77017658861.3838","66271552188.7371","72658673729.3622","80316984611.4877","85861842396.633","82416521864.7283","73198006700.249","78124967591.8926","80186936245.9679","82086595179.0665","88954837167.0665","97032336723.5269","104048220380.994","109484425932.736","115221431013.723","122853122098.665","125685685823.494","123241888147.647","136174930646.948","130562917423.695","140120552924.355","142234591071.823","142240984837.866","146461915158.989","150436246699.607","153022796694.419","157199848228.976","157401774225.824",
"Tajikistan","TJK","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1577813330.76888","1640925782.11783","1678667154.9413","1927109869.30807","1971433402.32957","1997061953.65452","1850442225.64973","1322516767.81276","1189468835.92864","880389230.239025","760911729.778751","594003963.993004","582990405.780603","625389943.739552","659186319.239186","716807003.146919","819444713.508671","886171791.827001","973809892.023267","1115706176.89483","1228313679.85342","1295314266.15883","1424423000.68059","1376972833.52653","1283623249.70151","1409225850.65083","1491761918.07188","1622135385.36882","1692525423.66881","1791530197.37888","2000050525.95909","2324159651.41943","2799471611.6951","3089582613.97636","",
"Turkmenistan","TKM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13353684210.5263","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","362923403907.214","389583631166.922","408656215862.585","445032205515.01","470123279265.701","505389688377.857","531204885651.184","566908580283.656","622402024299.333","651766207106.671","653361474065.415","698632471407.243","724147226094.877","774923048675.085","826732249360.926","865795383211.314","846194486809.064","826790515832.672","778593950339.47","828713220600.799","861357668378.598","910550150741.888","934529695204.299","941047401601.112","948377971960.302","945899014416.332","968377491124.791","988902869770.269","1029739833913.67","1081528253016.78","1086581756987.58","1124013455418.69","1173428739027.4","1189566420687.92","1161636319155.58","1203965280463.92","1199506439009.02","1184433557219.15","1191616265797.34","1286235833447.17","1328512421241.56","1386257922347.04","1445898352454.44","1485323252751.88","1417968883069.85","1495383809491.17","1555254998466.02","1581614970754.39","1610402714409.4","1605623298835.29","1586796591317.05","1563413076800.66","1564150147310.36","1576708368481.59","1567946628448.36",
"Timor-Leste","TLS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92681959.7792743","89523512.6243797","69452359.4536187","57503620.4743461","20621647.8959537","19064185.7493819","16555709.3668628","23973493.3675616","47718670.1807668","73736305.6235558","79541976.1587586","88310721.0617294","71045071.9015937","100223828.92259","89300600.9915782","109148167.95917","117490739.903676","86397036.4205201","90936214.7788068","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","163538112145.39","190110154777.994","211826746633.024","242013999709.193","270910138287.03","303284791015.839","307691965515.845","285423181258.451","336768667962.659","313856033461.177","259686628567.937","224228576554.208","146568879132.132","144556343335.192","207130225591.253","214676701274.576","191965792847.219","195566455867.468","190968384138.023","210561115421.214","210063964739.165","216853197414.698","285731600332.914","259217934481.153","270216239086.614","277900603020.83","278265799616.72","286013942510.612","300602913771.319","325535012666.903","358780493165.447","378082497192.855","400708489098.674","404507137260.942","413316218905.84","409919080471.976","440581301906.764","453630684282.309","474699837376.211","500186516364.233","523889053991.994","526474546342.047","554988888666.021","566140289180.208","540710248841.316","540045324790.452","559609367195.178","566347240581.046","646375639129.467","653155104099.951","","",
"Tonga","TON","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","21483113.5806492","18929764.5586308","22886269.1171134","29227702.3544137","34281212.5341609","37064031.9056753","33143617.4207357","34202212.2156966","43551909.3784022","44484094.19136","43227856.5133348","42543708.0719581","38947062.2782785","39555194.2261689","42619724.5654444","43059815.0685439","38719060.1601209","38839076.2314569","41087459.3958067","45800339.9050532","50259832.1026788","51737299.0897847","45052583.8931145","46933151.4260534","50844093.4507454","50633331.2102383","53102706.8721625","55485125.3490146","57812177.29572","58452420.8838494","56788772.6905786","54790083.5783533","52279029.09134","52619516.6749369","59344963.4506714","66307221.7325937","69954118.9278864","70948727.2538753","60671107.8853232","61665716.2113121","68343800.6858091","73648378.4244166","","","",
"South Asia (IDA & IBRD)","TSA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","35882087239.6275","38276800709.8308","41373060803.6314","45124585333.1479","48919097775.0517","51334417921.2128","53061988838.5669","54345309313.5776","57514792989.415","61852512097.0823","62737538843.2139","63555006999.2392","64071135903.0773","66067745800.911","67770480006.6539","71706808686.9349","77282384601.8281","82453556338.3769","88202867948.0061","87398987502.0547","92174314919.3685","99593745230.9168","102273880731.966","109384626223.456","114314689036.401","119934261264.859","127551841361.371","135093664194.625","147343803811.175","158532460281.882","170306195121.426","172479447086.452","178995314675.258","188712244139.835","204949458126.899","225731924161.527","239115582802.332","249105422529.373","260323866214.505","275279799439.396","290533482858.431","298963986100.398","318517253190.723","340734141026.055","374838294759.154","409349983472.933","459309111059.847","496288520613.218","518590161136.494","557921039317.176","600202710466.324","624932731249.185","648121067669.846","673582616824.232","719637703985.223","784985891510.439","845086428266.608","899397896444.399","946258631824.443","968746236440.467",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","253102080833.642","241877377186.668","225446223637.439","235262205580.766","237546461714.147","233986985730.208","237006499274.939","245742314448.199","248754033058.202","260440624433.874","252470582873.652","254227103645.939","247395503296.557","245283113024.324","245777435786.11","254806689210.074","261363576408.43","263017528245.433","260486823423.399","273591544032.095","281881101940.45","290206565622.472","305314651247.275","318985979121.312","337280599783.304","347849866082.001","364631463455.931","370959112758.731","369128160867.484","389134636029.25","406770315574.099","414620232397.5","427687772392.616","445343432632.916","451503314279.4","447963220529.594","461012675928.735","470310472323.84","480760244858.052",
